nft_id,rank,rarity_score 
5091,4767,1108.57
5092,3512,1220.72
5093,8848,831.97
5094,6624,987.66
5095,3456,1226.19
5096,9414,765.81
5097,3717,1196.05
5098,5032,1090.76
5099,8665,846.38
5100,3113,1263.67
5101,1363,1573.72
5102,1756,1475.29
5103,5941,1030.68
5104,900,1760.58
5105,353,2345.21
5106,2204,1386.44
5107,4882,1100.01
5108,7870,904.61
5109,7240,947.44
5110,4890,1099.66
5111,1642,1500.73
5112,3426,1229.17
5113,1377,1569.42
5114,5761,1042.18
5115,674,1910.58
5116,1704,1485.95
5117,6020,1025.88
5118,8714,842.3
5119,302,2449.06
5120,9445,761.34
5121,8835,832.93
5122,9484,753.76
5123,8783,837.09
5124,6190,1015.05
5126,8602,851.22
5127,2940,1281.83
5128,1996,1422.98
5129,3719,1195.84
5130,7063,960.37
5131,1362,1574.16
5132,5987,1027.54
5133,9664,705.56
5134,5832,1037.82
5135,4723,1111.92
5136,4432,1133.82
5137,5986,1027.57
5138,6632,987.35
5139,6199,1014.12
5140,9506,748.53
5141,6815,975.86
5142,8944,823.93
5143,8626,849.7
5144,8787,836.92
5145,3158,1257.37
5146,3665,1202.39
5147,5289,1073.15
5148,6963,966.34
5149,920,1750.67
5150,3843,1182.98
5151,5184,1080.93
5152,6997,964.16
5153,4573,1123.34
5154,797,1819.33
5155,3638,1205.74
5156,5312,1070.92
5158,5676,1047.72
5159,9467,756.74
5160,6825,975.08
5161,3189,1253.68
5162,5407,1064.44
5163,6093,1020.94
5164,3541,1217.24
5165,7127,956.36
5166,8681,845.16
5167,9217,793.04
5168,8567,854.16
5169,1535,1528.02
5170,4843,1102.58
5171,6987,964.88
5172,3808,1186.14
5173,5944,1030.54
5174,4860,1101.46
5175,2178,1391.82
5176,1678,1491.16
5177,6952,967.27
5178,9117,806.49
5179,7935,899.8
5180,9518,745.98
5181,7245,946.76
5182,2660,1317.23
5183,7022,962.62
5184,4042,1165.69
5185,2374,1358
5186,4154,1157.1
5187,6645,986.39
5188,812,1811.22
5189,4754,1109.72
5190,7489,929.9
5191,5820,1038.49
5192,4662,1116.62
5193,5298,1072.33
5194,3310,1239.95
5195,2071,1408.82
5196,5421,1063.84
5197,6891,971.16
5198,5389,1066.21
5199,9418,765.61
5200,2700,1311.32
5201,8958,822.8
5202,4281,1144.54
5203,1211,1627.27
5204,4523,1126.61
5205,3859,1180.74
5206,8073,890.45
5207,1934,1435.8
5208,5993,1027.23
5209,1267,1608.55
5210,1194,1635.14
5211,8509,858.13
5212,5672,1047.92
5213,7458,932.19
5214,1975,1427.19
5215,2736,1307.25
5216,2306,1367.87
5217,9452,759.34
5218,489,2138.66
5219,3883,1179.1
5220,9559,737.03
5221,2994,1274.98
5222,9159,800.81
5223,4824,1104.31
5224,3869,1180.17
5225,436,2218.28
5226,8143,885.86
5227,7260,945.79
5228,5609,1051.79
5229,9769,657.39
5230,7505,928.71
5231,223,2645.41
5232,8008,894.94
5233,2765,1304.07
5234,327,2401.19
5235,8466,860.98
5236,3230,1249.06
5237,258,2559.81
5238,7010,963.18
5239,6179,1015.81
5240,8293,874.14
5241,1743,1478.52
5242,4089,1162.56
5243,9335,777.86
5244,1152,1652.58
5245,8634,849.02
5246,3138,1259.22
5247,2362,1360.36
5248,4520,1126.99
5249,7201,950.37
5250,4424,1134.17
5251,463,2178.35
5252,3704,1197.72
5253,2062,1411.09
5255,9193,797.02
5256,1575,1516.6
5257,892,1765.91
5258,1163,1647.95
5259,3872,1179.91
5260,4024,1167.21
5261,867,1780.44
5262,1601,1511.65
5263,315,2422.07
5264,2986,1276.13
5265,9400,767.43
5266,7046,961.27
5267,5071,1088.44
5268,5861,1035.31
5269,6490,995.88
5270,3231,1248.95
5271,714,1873.58
5272,9412,765.98
5273,9288,784.05
5274,6136,1018.47
5275,6873,972.13
5276,1300,1594.92
5277,7732,914.65
5278,729,1866.52
5279,4334,1139.99
5280,7253,946.48
5281,8476,860.31
5282,6763,978.79
5283,4055,1164.75
5284,6508,994.83
5285,7640,920.88
5286,2630,1320.96
5287,2263,1375.95
5288,4097,1161.74
5289,7663,919.78
5290,9020,816.02
5291,3954,1172.94
5292,9243,789.96
5293,1752,1476.19
5294,3855,1180.93
5295,3701,1198.1
5296,2020,1417.95
5297,4349,1138.68
5298,3335,1237.22
5299,5530,1057.3
5300,7295,942.87
5301,8080,890.03
5302,312,2427.87
5303,1020,1708.25
5304,2458,1344.93
5305,5999,1026.73
5306,3630,1206.36
5308,3616,1207.42
5309,5914,1032.47
5310,1015,1712.59
5311,630,1957.79
5312,515,2095.53
5313,6125,1019.29
5314,7170,953.09
5315,9419,765.1
5316,9571,733.48
5317,8834,833.06
5318,7480,930.42
5319,2226,1382.97
5320,3610,1208.17
5321,763,1847.22
5322,9152,801.61
5323,7876,904.09
5324,9030,815.12
5325,688,1898.68
5326,3120,1262.12
5327,765,1841.86
5328,858,1785.25
5329,291,2475.02
5330,2174,1392.67
5331,8075,890.42
5332,7069,959.87
5333,8500,858.76
5334,2721,1308.55
5335,1689,1488.74
5336,1840,1456.56
5337,1506,1533.26
5338,9416,765.7
5339,1804,1465.36
5340,195,2712.76
5341,9325,779.88
5342,1314,1588.49
5343,1916,1440.33
5344,269,2529.06
5345,7589,923.82
5346,4018,1167.92
5347,1428,1553.84
5348,8334,871.57
5349,2629,1321.03
5350,836,1794.66
5351,4746,1110.54
5352,1935,1435.69
5353,2177,1392.04
5354,4926,1097.95
5355,6913,969.46
5356,9206,795.1
5357,9364,771.7
5358,7226,948.18
5359,1943,1434.51
5360,669,1916.32
5361,3332,1238.08
5362,1631,1503.33
5363,6984,964.95
5364,4084,1162.83
5365,4529,1125.97
5366,9329,779.17
5367,5042,1090
5368,3123,1261.75
5369,1383,1565.57
5370,2377,1357.71
5371,207,2688.87
5372,7116,956.85
5373,1494,1535.54
5374,3930,1174.91
5375,5706,1045.84
5376,5893,1033.65
5377,3932,1174.45
5378,9107,807.49
5379,8653,847.45
5380,8372,867.66
5381,7653,920.18
5382,5250,1076.58
5383,7847,906.31
5384,8400,866.27
5385,4761,1109.21
5386,3040,1270.15
5387,7275,944.75
5388,4493,1129.74
5389,7555,926.01
5390,648,1939.81
5391,10,4399.43
5392,934,1746.77
5393,7285,943.79
5394,6438,999.97
5395,3062,1267.56
5396,8528,857.02
5397,6133,1018.62
5398,3324,1238.66
5399,8843,832.31
5400,9267,786.28
5401,3418,1229.97
5402,2236,1381.13
5403,2784,1300.92
5404,1656,1496.83
5405,9802,621.6
5406,9068,812.16
5407,333,2386.7
5408,3044,1269.63
5409,6961,966.53
5410,319,2414.38
5411,6223,1012.39
5412,7879,904.02
5413,1817,1462.83
5414,2838,1293.77
5415,8130,886.64
5416,9800,625.38
5418,9075,811.07
5419,533,2080
5420,4737,1110.94
5421,1054,1694.16
5423,5624,1051.09
5424,6702,982.29
5425,810,1811.36
5426,2518,1337.04
5427,6187,1015.4
5428,1944,1434.43
5429,6664,985.07
5430,3683,1200.62
5431,9232,791.21
5432,482,2147.4
5433,1419,1556.86
5434,4269,1145.54
5435,713,1875.77
5436,8541,856.22
5437,8242,878.21
5438,2280,1373.61
5439,1979,1426.31
5440,7562,925.56
5441,8362,868.7
5442,7326,940.71
5443,1532,1528.41
5444,3854,1180.97
5445,5431,1063.4
5446,4069,1163.99
5447,8817,834.94
5448,1911,1441.5
5449,2210,1385.55
5450,3078,1266.22
5451,3865,1180.39
5452,8011,894.75
5453,4155,1157.01
5454,5078,1087.97
5455,4603,1120.25
5456,306,2438.77
5457,2550,1330.21
5458,9262,786.72
5459,4284,1144.44
5460,5593,1052.77
5461,5098,1086.62
5462,6736,980.34
5463,9485,753.56
5464,6105,1020.12
5465,208,2687
5466,7950,898.76
5467,4997,1093
5468,1057,1693.09
5469,439,2210.99
5470,5616,1051.48
5471,6596,989.26
5472,2032,1415.81
5473,7567,924.85
5474,9386,769.35
5475,7013,963.05
5476,7985,896.17
5477,4820,1104.69
5478,4259,1146.61
5479,3508,1220.98
5480,6486,996.36
5481,3727,1194.83
5482,8767,838.4
5483,2961,1279.68
5484,5833,1037.75
5485,1529,1529.21
5486,7856,905.84
5487,2643,1318.84
5488,3161,1257.08
5489,6072,1022.55
5490,4458,1132.42
5491,4928,1097.75
5492,2286,1371.59
5494,5903,1033.28
5495,8257,877.1
5496,7053,961.11
5497,5188,1080.49
5498,4735,1111.17
5499,5113,1085.72
5500,5964,1029.18
5501,581,2020.81
5502,2425,1350.01
5503,7232,947.77
5504,1740,1479.34
5505,8167,883.88
5506,5366,1067.78
5507,345,2364.88
5508,1019,1709.55
5509,944,1743.76
5510,1538,1526.29
5511,8118,887.66
5512,9544,740.9
5513,3625,1206.59
5514,1606,1510.62
5515,3266,1244.35
5516,7834,907.67
5517,2185,1390.68
5518,308,2432.95
5519,1066,1688.97
5520,1554,1522.42
5521,3172,1255.97
5522,9711,689.68
5524,3375,1233.71
5525,1310,1589.53
5526,7677,918.37
5527,2581,1326.37
5528,1701,1486.19
5529,808,1815.17
5530,5725,1044.51
5531,1779,1471.84
5532,2841,1293.69
5533,9722,684.53
5534,6192,1014.97
5535,8761,838.91
5536,7014,963.03
5537,4322,1141.3
5538,6008,1026.37
5539,7009,963.19
5540,2476,1341.86
5541,959,1733.9
5542,5910,1032.7
5543,2496,1339.62
5544,6268,1009.25
5545,4256,1147.19
5546,7019,962.81
5547,6898,970.55
5548,357,2341.2
5549,7456,932.33
5550,256,2567.27
5551,6327,1005.65
5552,102,3064.04
5553,2179,1391.81
5554,5968,1028.7
5555,1203,1632.21
5556,2379,1357.55
5557,7332,939.97
5558,5253,1076.31
5559,9443,761.4
5560,2211,1384.71
5561,4938,1097.04
5562,2686,1313.05
5564,7771,912.1
5565,2927,1283.42
5566,1512,1532.07
5567,6715,981.27
5568,4095,1161.92
5569,8236,879.06
5570,3510,1220.77
5571,2985,1276.19
5572,8577,853.82
5573,1947,1434.39
5574,6580,990.13
5575,6826,974.99
5576,7262,945.77
5577,6456,998.29
5578,5204,1079.15
5579,3033,1270.83
5580,7263,945.75
5581,313,2424.49
5582,5156,1083.05
5583,1311,1589.13
5584,8250,877.77
5585,314,2424.46
5586,317,2420.62
5587,2192,1389.35
5588,3993,1170.54
5589,3385,1232.53
5590,6638,986.74
5591,6746,979.73
5592,1168,1645.33
5593,2456,1345.43
5594,226,2636.97
5595,2716,1309.19
5596,2962,1279.51
5597,5350,1069.14
5598,5859,1035.33
5599,8462,861.26
5600,3150,1258.15
5601,1602,1511.33
5602,5956,1029.88
5603,4863,1101.32
5604,8618,849.99
5605,5877,1034.62
5606,4632,1118.21
5607,2359,1360.73
5608,9747,676.85
5609,6091,1020.98
5610,1976,1427.1
5611,2183,1391.21
5613,8641,848.42
5614,7536,927.16
5615,4249,1147.77
5616,8324,872.09
5617,9218,793
5618,4738,1110.92
5619,6863,972.72
5620,653,1932.51
5621,5947,1030.42
5622,1024,1706.98
5623,8042,892.24
5624,2057,1411.35
5625,2086,1406.05
5626,5839,1037.11
5627,9002,818.13
5628,5891,1033.71
5629,8163,884.3
5630,5347,1069.34
5631,4693,1114.42
5632,8389,866.89
5633,4790,1106.48
5634,7044,961.29
5635,7021,962.76
5636,7294,943.1
5637,4851,1101.98
5638,945,1743.75
5639,4465,1131.94
5640,3485,1223.69
5641,6295,1007.61
5642,1154,1652.21
5643,4273,1145.02
5644,1309,1589.63
5645,7783,911.15
5646,7547,926.73
5647,8245,878.12
5648,6048,1023.83
5649,7926,900.27
5650,4246,1147.96
5651,9507,748.36
5652,5873,1034.81
5653,5849,1036.38
5654,6806,976.43
5655,189,2728.94
5656,4477,1131.14
5657,6565,990.81
5658,9523,745.37
5659,1333,1583.44
5660,9100,808
5661,9670,703.88
5662,8677,845.58
5663,296,2464.7
5664,6251,1010.31
5665,3104,1264.1
5666,1091,1677.52
5667,3509,1220.95
5668,8574,853.92
5669,8031,893.08
5670,826,1800.03
5671,4307,1142.7
5672,491,2135.67
5673,2216,1383.85
5674,9195,796.8
5675,3197,1252.87
5676,8433,863.79
5677,7209,949.39
5678,2275,1374.59
5679,6183,1015.58
5680,2041,1413.77
5681,4317,1141.93
5682,6712,981.57
5683,4428,1134
5684,2544,1331.6
5685,9738,679.11
5686,9560,736.43
5687,8841,832.68
5688,114,2982.25
5689,9630,714.45
5690,2055,1411.67
5691,9228,791.6
5692,1834,1459.64
5693,5095,1086.89
5694,2042,1413.6
5695,9527,744.87
5696,6742,979.88
5697,7882,903.92
5698,3484,1223.78
5699,2385,1356.68
5700,2420,1350.91
5701,8794,836.53
5702,6557,991.06
5703,149,2860.1
5704,4677,1115.63
5705,4404,1135.36
5706,4182,1154.06
5707,577,2025.8
5708,1063,1689.89
5709,9609,721.87
5710,9757,669.36
5711,6710,981.68
5712,7077,959.44
5713,9312,780.97
5714,8444,863.05
5715,2474,1342.21
5716,1897,1444.68
5717,4207,1151.63
5718,4274,1145
5719,4213,1151.12
5720,6722,981.05
5721,4630,1118.36
5722,9040,814.36
5723,1832,1459.92
5724,6372,1002.9
5725,3974,1171.77
5726,3108,1264
5727,5405,1064.72
5728,9508,748.33
5729,4358,1138.13
5730,2786,1300.88
5731,6905,969.9
5732,9095,808.62
5733,3160,1257.28
5734,74,3221.73
5735,4551,1124.65
5736,1670,1492.96
5737,1826,1460.77
5738,1293,1598.77
5739,3544,1217.05
5740,210,2674.3
5741,3644,1204.84
5742,2133,1398.39
5743,6276,1008.82
5744,7837,907.09
5745,6154,1017.43
5746,7010,963.18
5747,7585,923.95
5748,824,1800.24
5749,4204,1151.92
5750,8628,849.64
5751,3567,1213.11
5752,9266,786.44
5753,1520,1530.79
5754,336,2379.74
5755,146,2863.63
5756,8658,846.88
5757,2726,1307.92
5758,8113,887.84
5759,5340,1069.49
5760,3416,1230.12
5761,6519,993.78
5762,4504,1128.55
5763,685,1902.01
5765,1292,1598.97
5766,5127,1084.73
5767,9236,790.78
5768,2990,1275.69
5770,8841,832.68
5771,2865,1290.67
5772,4653,1117.27
5773,6728,980.7
5774,6517,993.95
5775,6402,1001.49
5776,681,1904.74
5777,4145,1157.61
5778,6164,1016.39
5779,70,3247.96
5780,732,1864.65
5781,7399,935.87
5782,6166,1016.31
5783,5920,1032.01
5784,7478,930.6
5785,5584,1053.42
5786,5441,1062.62
5787,3403,1231.28
5788,4795,1106.21
5789,4345,1139.02
5790,4540,1125.27
5791,9133,804.73
5792,8152,885.11
5793,8345,870.42
5794,4813,1105
5795,6605,988.6
5796,5400,1065.08
5797,5305,1071.53
5798,8913,826.46
5799,614,1981.52
5800,8812,835.09
5801,1353,1577.69
5802,1107,1670.98
5803,3036,1270.44
5804,6556,991.25
5805,2945,1281.13
5806,2615,1322.42
5807,5003,1092.77
5808,2666,1316.24
5809,5297,1072.51
5810,4899,1099.22
5811,626,1965.49
5812,1967,1429.62
5813,1957,1432.02
5814,586,2011.89
5815,9666,705.36
5816,1920,1439.78
5817,363,2330.13
5818,6019,1025.9
5819,457,2186.15
5820,1900,1443.84
5821,1411,1557.79
5822,8801,835.91
5823,200,2701.31
5824,8409,865.6
5825,517,2091.96
5826,4804,1105.63
5827,3955,1172.86
5828,8785,836.96
5829,7914,901.53
5830,6699,982.54
5831,4909,1098.71
5832,4313,1142.31
5833,9709,690.03
5834,1572,1517.68
5835,7595,923.44
5836,7840,906.8
5837,5510,1058.64
5838,5695,1046.53
5839,8862,830.73
5840,1009,1715.29
5841,398,2265.74
5842,9317,780.42
5843,6069,1022.78
5844,2324,1365.74
5845,6803,976.53
5846,6713,981.4
5847,4989,1093.39
5848,7799,909.79
5849,4333,1140.06
5850,795,1820.7
5851,6972,965.89
5852,1703,1486.07
5853,4559,1124.12
5854,6679,984.02
5855,1073,1685.24
5856,2706,1310.25
5857,5414,1064.15
5858,4010,1168.9
5859,5182,1081.13
5860,4403,1135.45
5861,4724,1111.87
5862,1092,1677.33
5863,8863,830.67
5864,9116,806.62
5865,2289,1370.91
5866,5729,1044.28
5867,1837,1458.31
5868,6416,1000.9
5869,2309,1367.63
5870,6323,1006.07
5871,3304,1240.53
5872,6718,981.14
5873,496,2126.06
5874,197,2703.86
5875,9713,689.33
5876,889,1767.1
5877,9540,741.81
5878,4700,1114.02
5879,1265,1608.68
5880,1890,1447.12
5881,7954,898.51
5882,8608,850.67
5883,876,1773.26
5884,3829,1183.83
5885,1214,1626.37
5886,6835,974.71
5887,7087,959.08
5888,2271,1375.26
5889,1497,1535.28
5890,58,3412.54
5891,8353,869.35
5892,3831,1183.72
5893,5026,1091.25
5894,4086,1162.73
5895,5982,1027.75
5896,6925,968.82
5897,9779,649.88
5898,1185,1638.83
5899,4652,1117.29
5900,5946,1030.51
5901,3527,1219.6
5902,7079,959.33
5903,8539,856.29
5904,3155,1257.71
5905,1523,1530.53
5906,7497,929.35
5907,2533,1333.67
5908,4294,1143.66
5909,3505,1221.76
5910,5846,1036.69
5911,6368,1003.16
5912,9103,807.72
5913,8295,874.09
5914,2957,1279.98
5915,7202,950.17
5916,9084,809.91
5917,6946,967.57
5918,6894,970.88
5919,7453,932.78
5920,1993,1423.36
5921,5743,1043.18
5922,4457,1132.46
5923,883,1769.43
5924,1359,1576.19
5925,6607,988.34
5926,1667,1493.96
5927,628,1959.64
5928,3575,1212.57
5929,1981,1425.33
5930,7953,898.68
5931,522,2087.39
5932,2988,1275.91
5933,1719,1482.85
5934,4546,1124.96
5935,8347,870.05
5936,2070,1409.37
5937,2953,1280.28
5938,7774,911.75
5939,2411,1352.25
5940,9453,759.32
5941,7153,954.25
5942,7075,959.57
5943,1998,1422.86
5944,450,2194.59
5945,5342,1069.47
5946,5933,1031.39
5947,7018,962.85
5948,9202,795.26
5949,5497,1059.4
5950,6955,966.87
5951,8695,843.5
5952,1184,1638.85
5953,2701,1311.25
5954,5016,1091.88
5955,671,1913.12
5956,2748,1306.34
5957,7922,900.56
5958,4878,1100.26
5959,778,1833.8
5960,4353,1138.37
5961,3182,1254.69
5962,2155,1394.73
5963,4146,1157.58
5964,1501,1534.87
5965,6965,966.19
5966,6477,997
5967,816,1806.91
5968,462,2182.88
5969,931,1747.53
5970,2146,1395.77
5971,1450,1548.89
5972,1865,1452.46
5973,6900,970.14
5974,1907,1442.45
5975,4923,1098.1
5976,7094,958.46
5977,3971,1171.85
5978,6570,990.45
5979,4773,1108.07
5980,6655,985.8
5981,2283,1372.9
5982,5878,1034.57
5983,7037,961.59
5984,3938,1173.97
5985,9003,817.93
5986,4608,1120.09
5987,758,1849.9
5988,7422,934.24
5989,6974,965.55
5990,8819,834.53
5991,2338,1363.53
5992,591,2007.14
5993,1108,1669.94
5994,271,2528.26
5995,8508,858.15
5996,9313,780.92
5997,3811,1186.07
5998,8485,859.9
5999,8923,825.43
6000,9544,740.9
6001,3173,1255.96
6002,4979,1094.02
6003,3740,1193.92
6004,843,1791.25
6005,5800,1039.93
6006,1500,1534.94
6007,6470,997.33
6008,2514,1337.83
6009,1763,1474.46
6010,2365,1360.03
6011,3180,1255.06
6012,5245,1076.92
6013,4173,1155.26
6014,1788,1469.73
6015,7691,917.29
6016,1715,1483.71
6017,63,3363.41
6018,280,2509.52
6019,172,2798.97
6020,3644,1204.84
6021,5213,1078.76
6022,84,3142.32
6024,1398,1562.43
6025,2270,1375.32
6026,1904,1443.57
6027,2076,1408.22
6028,3329,1238.18
6029,6571,990.44
6030,8289,874.4
6031,9751,675.64
6032,9535,743.47
6033,8852,831.42
6034,3777,1189.68
6035,1579,1516.09
6036,3171,1256.12
6037,4184,1153.97
6038,6394,1001.64
6039,1898,1444.56
6040,8635,848.93
6041,2794,1299.98
6042,731,1866.41
6043,6475,997.02
6044,1577,1516.36
6045,8796,836.29
6046,2383,1356.81
6047,8276,875.39
6048,5176,1081.47
6049,9143,802.65
6050,2479,1341.7
6051,3481,1224.11
6052,3387,1232.45
6053,3419,1229.96
6054,7527,927.32
6055,3291,1241.48
6056,6362,1003.51
6057,7976,896.73
6058,3031,1271.04
6059,6134,1018.61
6060,3516,1220.51
6061,7992,895.93
6062,7967,897.21
6063,3265,1244.37
6065,3957,1172.8
6066,6693,982.72
6067,886,1767.9
6068,8179,883.08
6069,8135,886.19
6070,845,1789.53
6071,5335,1069.72
6072,3038,1270.38
6073,7402,935.61
6074,8550,855.56
6075,9336,777.8
6076,6727,980.73
6077,538,2074.29
6078,2414,1351.62
6079,7031,962.05
6080,7046,961.27
6081,5600,1052.14
6082,6281,1008.46
6083,939,1745.2
6084,368,2322.77
6085,9107,807.49
6086,3147,1258.33
6087,1874,1451.88
6088,2545,1331.32
6089,1204,1631.85
6090,3029,1271.06
6091,2153,1394.85
6092,4178,1154.51
6093,6684,983.7
6094,2641,1319.01
6095,9151,801.81
6096,5299,1071.95
6097,8578,853.79
6098,5353,1069.02
6099,7255,946.3
6100,360,2335.45
6101,8655,847.01
6102,6626,987.62
6103,9207,794.94
6104,5690,1046.89
6105,316,2421.6
6106,4783,1107.09
6107,401,2257.43
6108,9786,647.75
6109,359,2335.73
6110,9718,685.41
6111,3228,1249.09
6112,7171,953.07
6113,1409,1558.16
6114,3580,1212.04
6115,8581,853.33
6116,8212,880.81
6117,5242,1077.29
6118,9123,805.97
6119,8741,840.68
6120,2278,1374
6121,4261,1146.53
6122,8326,871.99
6123,5483,1060.28
6124,7166,953.58
6125,9279,784.61
6126,262,2555.04
6127,6062,1023.09
6128,5100,1086.53
6129,3909,1176.77
6130,6780,977.78
6131,4029,1166.9
6132,8002,895.31
6133,9199,796.23
6134,540,2066.66
6135,2718,1308.88
6136,9343,775.13
6137,2148,1395.54
6138,4580,1122.3
6139,6579,990.24
6140,2992,1275.53
6141,5371,1067.41
6142,1682,1490.38
6143,6967,966.14
6144,6215,1012.89
6145,3504,1221.79
6146,2169,1393.62
6147,9450,759.81
6148,347,2360.1
6149,7500,928.98
6150,5841,1037.05
6151,337,2378.99
6152,3749,1192.55
6153,7552,926.1
6154,3664,1202.44
6155,9774,652.17
6156,1467,1545.04
6157,692,1892.88
6158,5215,1078.58
6159,4635,1118.09
6160,4212,1151.13
6161,3039,1270.23
6162,8760,838.94
6164,78,3192.22
6165,5575,1053.8
6166,1035,1703.44
6168,1000,1720.17
6169,5179,1081.27
6170,9104,807.69
6171,1503,1534.54
6172,3429,1229.06
6173,871,1777.01
6174,9298,783.08
6175,2573,1327.47
6176,1573,1517.32
6177,1659,1496.25
6178,3779,1189.57
6179,2942,1281.58
6180,8234,879.15
6181,2833,1294.7
6182,747,1854.46
6183,4054,1164.81
6184,3542,1217.16
6185,5658,1048.87
6186,1593,1512.74
6187,8927,825.31
6188,7208,949.48
6189,9037,814.76
6190,5928,1031.47
6191,8903,827.47
6192,7973,896.89
6193,9608,722.63
6194,4332,1140.07
6195,7007,963.3
6196,6194,1014.78
6198,9622,717.36
6199,8318,872.64
6200,7259,945.8
6201,2879,1288.43
6202,464,2174.17
6203,2684,1313.22
6204,2890,1287.4
6205,6213,1013.08
6206,3051,1268.59
6207,4381,1136.87
6208,8360,868.9
6209,3745,1192.86
6210,1570,1517.84
6211,7113,957.3
6212,7032,961.98
6213,3744,1193.05
6214,2871,1290.28
6215,3722,1195.43
6216,2956,1280.08
6217,7999,895.55
6218,9643,712.18
6219,3600,1209.86
6220,4291,1143.85
6221,8294,874.11
6222,371,2316.25
6223,9688,697.03
6224,5207,1079
6225,8806,835.69
6226,469,2170.89
6227,4925,1097.99
6228,3819,1185.46
6229,4517,1127.08
6230,7186,951.76
6232,8265,876.77
6233,4639,1117.93
6234,3284,1242.12
6235,1754,1475.78
6236,8951,823.4
6237,1778,1472.58
6238,3429,1229.06
6240,7423,934.2
6241,1674,1492
6242,8964,822.38
6243,253,2574.53
6244,3211,1251.05
6245,2197,1388.45
6246,7349,939.01
6247,1714,1483.85
6248,8696,843.46
6249,2600,1323.96
6250,5499,1059.21
6251,8455,862.17
6252,4745,1110.56
6253,5163,1082.69
6254,9517,746.2
6255,7720,915.37
6256,7081,959.24
6257,590,2010.85
6258,2176,1392.16
6259,1997,1422.9
6260,415,2236.64
6261,7416,934.61
6262,9689,696.63
6263,1504,1534.53
6264,6162,1016.67
6265,6031,1025.29
6266,1692,1488.69
6267,7309,941.67
6268,5768,1041.84
6269,2116,1401.47
6270,4647,1117.4
6271,5430,1063.49
6272,7061,960.48
6273,742,1859.44
6274,6617,987.94
6275,7299,942.67
6276,1568,1517.9
6277,8115,887.81
6278,9004,817.88
6279,1369,1571.46
6280,9482,754.58
6281,8895,827.88
6282,2768,1303.58
6283,5752,1042.61
6284,1221,1624.17
6285,8692,843.88
6286,8720,841.81
6287,9449,760.39
6288,1202,1632.48
6289,8610,850.58
6290,5415,1064.13
6291,1385,1565.12
6292,4950,1096.4
6293,4951,1096.37
6294,6697,982.65
6295,5323,1070.24
6296,8937,824.3
6297,4412,1134.69
6298,1781,1471.17
6299,31,3895.66
6300,3357,1235.96
6301,4677,1115.63
6302,4015,1168.03
6303,8416,865
6304,5808,1039.16
6305,3803,1187.02
6306,5068,1088.61
6307,5162,1082.71
6308,4529,1125.97
6309,7356,938.59
6310,3546,1216.71
6311,2259,1376.65
6312,953,1735.82
6313,2836,1294.03
6314,583,2017.42
6316,9629,714.51
6317,5329,1070.04
6318,3965,1172.2
6319,8426,864.22
6320,3639,1205.38
6321,3602,1209.39
6322,9581,730.52
6323,4019,1167.89
6324,7102,957.94
6325,3708,1197.41
6326,2151,1395.32
6327,8874,829.38
6328,8758,839.14
6329,8386,866.97
6330,7986,896.12
6331,872,1776.43
6332,4233,1149.01
6333,6359,1003.64
6334,973,1729.47
6335,3973,1171.81
6336,9226,791.86
6338,2801,1299.22
6339,7003,963.72
6340,9580,730.65
6341,623,1970.19
6342,4854,1101.8
6343,3581,1212.03
6344,5083,1087.63
6345,6312,1006.77
6346,4939,1097.01
6347,6537,992.44
6348,5734,1043.61
6349,230,2630.31
6351,5662,1048.48
6352,5829,1038.07
6353,7491,929.77
6354,142,2890.52
6355,5131,1084.47
6357,7990,895.97
6358,1811,1464.3
6359,2925,1283.91
6360,5766,1041.94
6361,4713,1113.01
6362,5309,1071.23
6363,5908,1032.77
6364,6755,979.2
6365,1340,1580.67
6366,9797,630.09
6367,528,2083.16
6368,9663,706.16
6369,3391,1232.13
6370,4305,1142.87
6371,7723,915.23
6372,8966,822.02
6373,2228,1382.58
6374,5955,1029.94
6375,4974,1094.15
6376,3393,1232.08
6377,4092,1162.3
6378,940,1745.17
6379,1037,1703.08
6380,5502,1058.93
6381,3886,1178.77
6382,9668,704.36
6383,2502,1339.13
6384,1662,1495.32
6385,437,2216.02
6386,5501,1059.05
6387,1036,1703.28
6388,4641,1117.83
6389,273,2514.1
6390,7857,905.78
6391,8322,872.25
6392,6382,1002.29
6393,5564,1054.63
6394,216,2660.33
6395,1090,1677.9
6396,8272,876.15
6397,9798,628.22
6398,5301,1071.64
6399,5057,1088.97
6400,7192,951.57
6401,9444,761.36
6402,3794,1187.85
6403,1200,1633.24
6404,8701,842.97
6405,1785,1469.91
6406,2797,1299.55
6407,5976,1028.07
6408,3344,1236.84
6409,1555,1521.73
6410,3837,1183.39
6411,8278,874.95
6412,8876,829.1
6413,5577,1053.73
6414,6184,1015.5
6415,4200,1152.35
6416,8721,841.79
6417,9332,778.54
6418,6324,1005.97
6419,7792,910.14
6420,2202,1387.64
6421,8074,890.43
6422,837,1794.2
6423,4664,1116.54
6424,14,4278.8
6425,8285,874.64
6426,3604,1209.11
6427,2417,1351.25
6428,2519,1336.55
6429,861,1783.27
6430,6206,1013.59
6431,8047,891.91
6432,2237,1380.28
6433,3099,1264.35
6434,2323,1365.79
6435,9542,741.25
6436,8371,867.67
6437,4242,1148.42
6438,5929,1031.46
6439,6437,1000.09
6440,5241,1077.3
6441,8439,863.38
